round_number,team_name,product_id,product_name,slot_name,target_segment,lifecycle_stage,age_in_rounds,tech_generation,cannibalization_group,selling_price_per_unit,forecast_units,planned_production_units,actual_production_units,defect_rate,good_units_produced,demand_allocated,actual_demand_units,sales_units,lost_sales_units,ending_inventory,fill_rate,forecast_error_units,absolute_error_units,forecast_bias_pct,mape_or_wape_value,revenue,production_cost,holding_cost,warranty_cost,allocated_procurement_cost,allocated_backlog_cost,allocated_expansion_cost,contribution_margin_per_unit,profit_contribution,beginning_inventory,backlog_units_start,backlog_units_end,tech_gap_to_market,tech_attractiveness_adjustment,cannibalization_in_units,cannibalization_out_units,launched_this_round,launch_event,retired_this_round,retirement_liquidation_revenue,notes
1,Team 01,team_01_A,Elite Spin Pro,A,premium,launch,1,3,tour,209.52,85,87,87,0.005,86,52.5,52.5,52,0,34,0.9905,-32.5,32.5,-0.3824,0.619,10895.04,4878.96,275.87,11.7,3744.48,0.0,442.57,110.4,86.6,0,0,0,1,1.056,0.0,0.0,False,,False,0.0,
1,Team 01,team_01_B,Control Tour,B,mid,growth,2,2,tour,168.48,95,97,97,0.005,96,55.76,55.76,55,0,41,0.9864,-39.24,39.24,-0.4131,0.7038,9266.4,5275.83,326.13,12.38,4174.88,0.0,493.43,71.05,-2561.39,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,
1,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.49,0.0,0,0,0,-1,0.921,0.0,0.0,False,,False,0.0,
1,Team 02,team_02_A,Momentum Edge,A,mid,launch,1,2,power,128.48,158,146,122,0.0378,117,56.16,56.16,56,0,61,0.9971,-101.84,101.84,-0.6445,1.8132,7194.88,6041.44,366.0,95.27,5752.76,0.0,796.05,47.26,-6350.23,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,Production capped from 146 to 122 by shared capacity or materials.
1,Team 02,team_02_B,Rise Power,B,premium,growth,2,3,power,156.64,112,104,86,0.0374,82,55.49,55.49,55,0,27,0.9912,-56.51,56.51,-0.5046,1.0185,8615.2,4467.7,162.0,92.69,4055.22,0.0,561.15,72.99,-1211.2,0,0,0,1,1.056,0.0,0.0,False,,False,0.0,Production capped from 104 to 86 by shared capacity or materials.
1,Team 02,team_02_C,Court Wave,C,beginner,growth,3,1,entry,91.52,145,134,112,0.0407,107,59.03,59.03,59,0,48,0.9995,-85.97,85.97,-0.5929,1.4564,5399.68,5480.16,288.0,108.11,5281.22,0.0,730.8,10.89,-7007.38,0,0,0,-1,0.976,0.0,0.0,False,,False,0.0,Production capped from 134 to 112 by shared capacity or materials.
1,Team 03,team_03_A,Vector X,A,premium,growth,2,3,engineered,184.0,90,90,90,0.005,89,56.82,56.82,56,0,33,0.9855,-33.18,33.18,-0.3686,0.5838,10304.0,4769.1,279.0,12.6,3527.39,0.0,388.8,94.72,59.26,0,0,0,1,1.056,0.0,0.0,False,,False,0.0,
1,Team 03,team_03_B,Axis Control,B,mid,launch,1,2,engineered,149.0,110,110,110,0.005,109,55.22,55.22,55,0,54,0.996,-54.78,54.78,-0.498,0.9919,8195.0,5606.7,423.0,12.38,4311.25,0.0,475.2,61.74,-3865.68,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,
1,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.67,0.0,0,0,0,-1,0.976,0.0,0.0,False,,False,0.0,
1,Team 04,team_04_A,Starter Pop,A,beginner,growth,2,1,entry,93.45,144,141,141,0.0442,134,65.78,65.78,65,0,69,0.9882,-78.22,78.22,-0.5432,1.1893,6074.25,5202.9,472.34,129.43,3844.99,0.0,379.24,27.88,-7562.62,0,0,0,-1,0.976,6.23,0.0,False,,False,0.0,
1,Team 04,team_04_B,Club Value,B,beginner,maturity,4,1,entry,102.9,125,123,123,0.0403,118,42.07,42.07,42,0,76,0.9983,-82.93,82.93,-0.6634,1.9713,4321.8,4592.82,506.9,76.26,3354.14,0.0,330.83,36.89,-6846.78,0,0,0,-1,0.976,0.0,7.74,False,,False,0.0,
1,Team 04,team_04_C,Flex Edge,C,mid,launch,1,2,hybrid,128.1,86,84,84,0.0473,80,56.23,56.23,56,0,24,0.9959,-29.77,29.77,-0.3462,0.5294,7173.6,3254.16,178.76,119.25,2290.63,0.0,225.93,60.69,-1979.53,0,0,0,0,1.0,1.51,0.0,False,,False,0.0,
1,Team 05,team_05_A,Club Control,A,mid,growth,3,2,club,134.64,83,90,90,0.0196,88,68.88,68.88,68,0,20,0.9872,-14.12,14.12,-0.1701,0.205,9155.52,3543.3,180.0,59.98,2178.56,0.0,0.0,65.67,2894.96,0,0,0,0,1.0,4.45,0.0,False,,False,0.0,
1,Team 05,team_05_B,Court Starter,B,beginner,maturity,4,1,club,104.04,72,78,78,0.0223,76,43.55,43.55,43,0,33,0.9873,-28.45,28.45,-0.3951,0.6532,4473.72,3013.14,250.0,43.19,1888.09,0.0,0.0,35.81,-909.57,0,0,0,-1,0.976,0.0,8.51,False,,False,0.0,
1,Team 05,team_05_C,Club Spin,C,mid,launch,1,2,club,148.92,52,57,57,0.0197,55,60.51,60.51,55,0,0,0.909,8.51,8.51,0.1636,0.1406,8190.6,2303.37,38.0,48.71,1379.75,50.0,0.0,78.91,4108.36,0,0,5,0,1.0,4.07,0.0,False,,False,0.0,Carried 5 backlog units.
1,Team 06,team_06_A,Elite Spin Pro,A,premium,launch,1,3,tour,186.24,132,112,112,0.0062,111,52.84,52.84,52,0,59,0.9842,-79.16,79.16,-0.5997,1.4983,9684.48,6473.6,376.78,14.49,5476.67,0.0,1059.25,90.85,-5603.31,0,0,0,1,1.056,0.0,0.0,False,,False,0.0,
1,Team 06,team_06_B,Control Tour,B,mid,growth,2,2,tour,149.76,146,124,124,0.005,123,59.16,59.16,59,0,64,0.9972,-86.84,86.84,-0.5948,1.4677,8835.84,6915.48,409.22,13.27,6063.46,0.0,1172.75,56.4,-7851.34,0,0,0,0,1.0,0.0,0.0,False,,False,0.0,
1,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.93,0.0,0,0,0,-1,0.921,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,2,3,tour,209.52,85,87,87,0.005,86,56.59,56.59,56,0,64,0.9896,-28.41,28.41,-0.3342,0.502,11733.12,4981.62,455.87,12.6,3836.7,0.0,442.57,108.16,493.73,34,0,0,1,1.056,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_B,Control Tour,B,mid,growth,3,2,tour,168.48,95,97,97,0.005,96,55.84,55.84,55,0,82,0.985,-39.16,39.16,-0.4122,0.7013,9266.4,5389.32,572.13,12.38,4277.7,0.0,493.43,68.82,-2968.53,41,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.36,0.0,0,0,0,-1,0.919,0.0,0.0,False,,False,0.0,
2,Team 02,team_02_A,Momentum Edge,A,mid,growth,2,2,power,128.48,158,146,0,0.0338,0,62.05,62.05,61,0,0,0.9831,-95.95,95.95,-0.6073,1.5464,7837.28,0.0,0.0,92.79,0.0,10.0,0.0,85.22,7176.37,61,0,1,0,1.0,1.79,0.0,False,,False,0.0,Production capped from 146 to 0 by shared capacity or materials. Carried 1 backlog units.
2,Team 02,team_02_B,Rise Power,B,premium,growth,3,3,power,156.64,112,104,0,0.0374,0,57.0,57.0,27,0,0,0.4737,-55.0,55.0,-0.4911,0.9649,4229.28,0.0,0.0,45.5,0.0,290.0,0.0,113.38,3381.08,27,0,29,1,1.056,2.04,0.0,False,,False,0.0,Production capped from 104 to 0 by shared capacity or materials. Carried 29 backlog units.
2,Team 02,team_02_C,Court Wave,C,beginner,maturity,4,1,entry,91.52,145,134,0,0.0387,0,47.72,47.72,47,0,1,0.985,-97.28,97.28,-0.6709,2.0389,4301.44,0.0,6.0,81.89,0.0,0.0,0.0,48.26,3784.36,48,0,0,-1,0.976,0.0,3.83,False,,False,0.0,Production capped from 134 to 0 by shared capacity or materials.
2,Team 03,team_03_A,Vector X,A,premium,growth,3,3,engineered,184.0,90,90,90,0.005,89,56.92,56.92,56,0,66,0.9839,-33.08,33.08,-0.3676,0.5812,10304.0,4872.6,491.4,12.6,3614.87,0.0,388.8,92.67,-296.66,33,0,0,1,1.056,0.0,0.0,False,,False,0.0,
2,Team 03,team_03_B,Axis Control,B,mid,growth,2,2,engineered,149.0,110,110,110,0.005,109,59.68,59.68,59,0,104,0.9886,-50.32,50.32,-0.4575,0.8432,8791.0,5731.0,740.6,13.27,4418.17,0.0,475.2,59.71,-3866.85,54,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 03,team_03_C,Baseline Drive,C,beginner,maturity,5,1,entry,112.0,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.6,0.0,0,0,0,-1,0.976,0.0,0.0,False,,False,0.0,
2,Team 04,team_04_A,Starter Pop,A,beginner,growth,3,1,entry,93.45,144,141,141,0.0442,134,65.28,65.28,65,0,138,0.9957,-78.72,78.72,-0.5466,1.2058,6074.25,5321.34,872.57,129.43,3940.21,0.0,379.24,26.33,-8082.61,69,0,0,-1,0.976,6.18,0.0,False,,False,0.0,
2,Team 04,team_04_B,Club Value,B,beginner,maturity,5,1,entry,102.9,125,123,123,0.0403,118,41.74,41.74,41,0,153,0.9822,-83.26,83.26,-0.666,1.9944,4218.9,4697.37,956.88,74.45,3437.21,0.0,330.83,35.33,-7524.87,76,0,0,-1,0.976,0.0,7.68,False,,False,0.0,
2,Team 04,team_04_C,Flex Edge,C,mid,growth,2,2,hybrid,128.1,86,84,84,0.0433,80,60.17,60.17,60,0,44,0.9972,-25.83,25.83,-0.3003,0.4293,7686.0,3327.24,290.55,116.97,2347.36,0.0,225.93,59.11,-1860.96,24,0,0,0,1.0,1.5,0.0,False,,False,0.0,
2,Team 05,team_05_A,Club Control,A,mid,maturity,4,2,club,134.64,83,90,90,0.0176,88,51.48,51.48,51,0,57,0.9906,-31.52,31.52,-0.3797,0.6122,6866.64,3623.4,369.2,40.4,2232.29,0.0,0.0,64.05,372.86,20,0,0,0,1.0,2.66,7.35,False,,False,0.0,
2,Team 05,team_05_B,Court Starter,B,beginner,maturity,5,1,club,104.04,72,78,78,0.0223,76,45.0,45.0,45,0,64,0.9999,-27.0,27.0,-0.375,0.5999,4681.8,3082.56,407.57,45.2,1934.65,0.0,0.0,34.19,-987.9,33,0,0,-1,0.976,0.0,6.86,False,,False,0.0,
2,Team 05,team_05_C,Club Spin,C,mid,growth,2,2,club,148.92,52,57,57,0.0157,56,72.51,72.51,56,9,0,0.7225,20.51,20.51,0.3944,0.2828,8339.52,2354.1,17.23,39.51,1413.78,120.0,0.0,77.29,4073.11,0,5,12,0,1.0,11.56,0.0,False,,False,0.0,Lost 9 sales units. Carried 12 backlog units.
2,Team 06,team_06_A,Elite Spin Pro,A,premium,growth,2,3,tour,186.24,132,112,112,0.005,111,56.9,56.9,56,0,114,0.9841,-75.1,75.1,-0.5689,1.3198,10429.44,6615.84,774.17,12.6,5612.17,0.0,1059.25,88.65,-5606.41,59,0,0,1,1.056,0.0,0.0,False,,False,0.0,
2,Team 06,team_06_B,Control Tour,B,mid,growth,3,2,tour,149.76,146,124,124,0.005,123,59.12,59.12,59,0,128,0.998,-86.88,86.88,-0.5951,1.4697,8835.84,7070.48,867.83,13.27,6213.47,0.0,1172.75,54.22,-8540.14,64,0,0,0,1.0,0.0,0.0,False,,False,0.0,
2,Team 06,team_06_C,Club Prestige,C,mid,maturity,4,1,club,132.48,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.8,0.0,0,0,0,-1,0.919,0.0,0.0,False,,False,0.0,
3,Team 01,team_01_A,Elite Spin Pro,A,premium,growth,3,3,tour,209.52,85,87,87,0.005,86,64.95,64.95,64,0,86,0.9853,-20.05,20.05,-0.2359,0.3087,13409.28,5083.41,587.87,14.4,3929.79,0.0,442.57,105.92,1623.02,64,0,0,1,1.056,4.46,0.0,False,,False,0.0,
3,Team 01,team_01_B,Control Tour,B,mid,maturity,4,2,tour,168.48,95,97,97,0.005,96,47.8,47.8,47,0,131,0.9833,-47.2,47.2,-0.4969,0.9876,7918.56,5502.81,866.13,10.58,4381.49,0.0,493.43,66.58,-4607.66,82,0,0,0,1.0,0.0,4.46,False,,False,0.0,
3,Team 01,team_01_C,Club Prestige,C,mid,maturity,4,1,club,149.04,0,0,0,0.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.23,0.0,0,0,0,-1,0.916,0.0,0.0,False,,False,0.0,
3,Team 02,team_02_A,Momentum Edge,A,mid,growth,3,2,power,128.48,158,146,146,0.0338,141,67.4,67.4,68,0,73,0.9942,-90.6,90.6,-0.5734,1.3443,8736.64,7451.84,507.96,103.44,6021.18,0.0,793.88,44.17,-6756.82,0,1,0,0,1.0,5.28,0.0,False,,False,0.0,
3,Team 02,team_02_B,Rise Power,B,premium,maturity,4,3,power,156.64,112,104,104,0.0354,100,46.96,46.96,75,0,25,0.9873,-65.04,65.04,-0.5807,1.3849,11748.0,5529.68,199.83,119.64,4289.06,0.0,565.5,70.2,615.66,0,29,0,1,1.056,1.26,3.44,False,,False,0.0,
